n_0,component,beta,volume,S,Z,betaE,betaF,betaOmega,betamu,dens,n,betapV,PE_n,betaF_n
387,0,1.372288015808758,512.0,-67.83025536564992,0.5820366601336505,-1604.9572271548354,-1537.1269717891855,-225.24818747172276,-3.389867659735046,0.755859375,387.0,225.24818747172276,-4.115153839793282,-3.9719043198686963
388,0,1.372288015808758,512.0,-74.05743679021225,0.6131086508290565,-1614.559448889133,-1540.5020120989207,-237.8861565216739,-3.357257359735172,0.7578125,388.0,237.8861565216739,-4.12539906185567,-3.9703660105642284
389,0,1.372288015808758,512.0,-80.42886932562647,0.6428100048460839,-1624.2703558342823,-1543.8414865086559,-250.0530918851266,-3.325934176410101,0.759765625,389.0,250.0530918851266,-4.135795208226221,-3.9687441812561848
390,0,1.372288015808758,512.0,-86.73859529306856,0.6687429222074244,-1633.8924757448094,-1547.1538804517409,-260.8097396608955,-3.2983183097201163,0.76171875,390.0,260.8097396608955,-4.145972143589743,-3.9670612319275405
391,0,1.372288015808758,512.0,-93.11335962910493,0.6998333248655573,-1643.551482757201,-1550.438123128096,-273.6348300224329,-3.2654815680451748,0.763671875,391.0,273.6348300224329,-4.156165769820972,-3.965314892910732
392,0,1.372288015808758,512.0,-99.56006316519847,0.7326793924463648,-1653.2449067530297,-1553.6848435878312,-287.210321838975,-3.2308023514001434,0.765625,392.0,287.210321838975,-4.1663713673469385,-3.963481743846508
393,0,1.372288015808758,512.0,-106.02743249351238,0.7633030643100492,-1662.9271603244088,-1556.8997278308964,-299.97810427384934,-3.198273851290196,0.767578125,393.0,299.97810427384934,-4.176504315521628,-3.9615769156002454
394,0,1.372288015808758,512.0,-112.5536294997521,0.8000785551981939,-1672.6350207901637,-1560.0813912904116,-315.2309507480884,-3.159518884625186,0.76953125,394.0,315.2309507480884,-4.186633187817259,-3.9595974398233795
395,0,1.372288015808758,512.0,-119.18397485902119,0.8355906025437314,-1682.402740459168,-1563.2187656001468,-330.0582880047739,-3.1219252597351215,0.771484375,395.0,330.0582880047739,-4.196821205063292,-3.9575158622788527
396,0,1.372288015808758,512.0,-125.78524933199924,0.8634477125121711,-1692.110491141881,-1566.3252418098818,-341.92529415481977,-3.0919190597350052,0.7734375,396.0,341.92529415481977,-4.206847414141414,-3.9553667722471766
397,0,1.372288015808758,512.0,-132.40301305523235,0.89376261336217,-1701.805616774849,-1569.4026037196168,-354.8237575047815,-3.0593925597351017,0.775390625,397.0,354.8237575047815,-4.2167999395466,-3.9531551730972714
398,0,1.372288015808758,512.0,-139.1549713003967,0.9324233795345586,-1711.5989982297488,-1572.444026929352,-371.1045050547543,-3.01844100973517,0.77734375,398.0,371.1045050547543,-4.226882351758794,-3.9508643892697286
399,0,1.372288015808758,512.0,-146.0379758025415,0.9732385293353316,-1721.4774615416286,-1575.439485739087,-388.3221732047973,-2.975231359735062,0.779296875,399.0,388.3221732047973,-4.237069614035088,-3.9484698890703935
400,0,1.372288015808758,512.0,-152.79977967642412,1.0043092643869505,-1731.1942693252463,-1578.3944896488222,-401.7237057547802,-2.941676959735105,0.78125,400.0,401.7237057547802,-4.24691144,-3.9459862241220556
401,0,1.372288015808758,512.0,-159.7148996341657,1.0383403682012697,-1741.037739292723,-1581.3228396585573,-416.3744876487092,-2.9051081097502447,0.783203125,401.0,416.3744876487092,-4.256934354114714,-3.9434484779515144
402,0,1.372288015808758,512.0,-166.63506029379937,1.0810447162904357,-1750.839766162122,-1584.2047058683227,-434.5799759487552,-2.859763009750168,0.78515625,402.0,434.5799759487552,-4.266832278606965,-3.9408077260406036
403,0,1.372288015808758,512.0,-173.6436150275731,1.1208759765628438,-1760.6859807056308,-1587.0423656780576,-451.713018554826,-2.817194409735066,0.787109375,403.0,451.713018554826,-4.276760982630273,-3.93807038629791
404,0,1.372288015808758,512.0,-180.61405677163543,1.1538113241454935,-1770.4531514594282,-1589.8390946877928,-466.13977495477934,-2.781433959735182,0.7890625,404.0,466.13977495477934,-4.286497960396039,-3.935245283880675
405,0,1.372288015808758,512.0,-187.698660955861,1.1910554417402384,-1780.303894553389,-1592.605233597528,-482.37745390479654,-2.741303159735139,0.791015625,405.0,482.37745390479654,-4.296337224691358,-3.9323586014753777
406,0,1.372288015808758,512.0,-194.73797430939248,1.2306178858493253,-1790.0596753166556,-1595.321701007263,-499.63086165482605,-2.6987459097350666,0.79296875,406.0,499.63086165482605,-4.30595757635468,-3.9293637955843916
407,0,1.372288015808758,512.0,-201.87475808123827,1.2685907129110732,-1799.8774834982364,-1598.0027254169981,-516.3164201548068,-2.657705909735114,0.794921875,407.0,516.3164201548068,-4.3156417100737094,-3.9262966226461873
408,0,1.372288015808758,512.0,-209.09056485025803,1.3119732687618086,-1809.7276776769913,-1600.6371128267333,-535.285093654818,-2.6111569097350866,0.796875,408.0,535.285093654818,-4.325336215686275,-3.9231301784968955
409,0,1.372288015808758,512.0,-216.4119782327582,1.3500707118700195,-1819.6370174692265,-1603.2250392364683,-552.178921154838,-2.5697949097350374,0.798828125,409.0,552.178921154838,-4.335088694376528,-3.919865621605057
410,0,1.372288015808758,512.0,-223.73521018606198,1.3900281333042575,-1829.5119128322654,-1605.7767026462034,-569.9115346547455,-2.526500409735263,0.80078125,410.0,569.9115346547455,-4.344732380487804,-3.9165285430395205
411,0,1.372288015808758,512.0,-231.1411541365385,1.4312042767752504,-1839.4191941924773,-1608.2780400559388,-588.2249577546279,-2.4818809788353065,0.802734375,411.0,588.2249577546279,-4.354386559610706,-3.913085255610557
412,0,1.372288015808758,512.0,-238.60234117620348,1.4731909390902982,-1849.3428057800775,-1610.740464603874,-606.9546669052029,-2.436373295385124,0.8046875,412.0,606.9546669052029,-4.364022757281553,-3.9095642344754222
413,0,1.372288015808758,512.0,-246.06474628134174,1.522998631818342,-1859.2155329280508,-1613.150786646709,-628.9984349409752,-2.38293547628507,0.806640625,413.0,628.9984349409752,-4.373522508474576,-3.905934108103412
414,0,1.372288015808758,512.0,-253.4634411722957,1.5657919897848722,-1868.9697767287398,-1615.5063355564441,-648.2378837709371,-2.3363972265350412,0.80859375,414.0,648.2378837709371,-4.382767816425121,-3.9021892163199134
415,0,1.372288015808758,512.0,-261.04392586458266,1.6063792651041708,-1878.8675069643618,-1617.8235810997792,-666.6473950182309,-2.291990809835056,0.810546875,415.0,666.6473950182309,-4.392220520481928,-3.8983700749392267
416,0,1.372288015808758,512.0,-268.64091472683776,1.6599543347920833,-1888.731231902952,-1620.0903171761142,-690.5410032735067,-2.2344935430351143,0.8125,416.0,690.5410032735067,-4.401568211538462,-3.8944478778271976
417,0,1.372288015808758,512.0,-276.27733067652366,1.7101777920294865,-1898.569898862373,-1622.2925681858494,-713.1441392762958,-2.1802120597351404,0.814453125,417.0,713.1441392762958,-4.410827280575539,-3.8903898517646267
418,0,1.372288015808758,512.0,-284.11069741117126,1.742900182838076,-1908.5614387067558,-1624.4507412955845,-728.5322764263158,-2.1433456097350927,0.81640625,418.0,728.5322764263158,-4.420308555023923,-3.8862457925731686
419,0,1.372288015808758,512.0,-292.02120031116556,1.7889029787023283,-1918.6004597164851,-1626.5792594053196,-749.5503480762756,-2.0931477597351886,0.818359375,419.0,749.5503480762756,-4.429827150357995,-3.882050738437517
420,0,1.372288015808758,512.0,-299.7338871464665,1.8369738207767823,-1928.3709239615214,-1628.637036815055,-771.5290047262486,-2.040733409735253,0.8203125,420.0,771.5290047262486,-4.438834466666667,-3.8777072305120353
421,0,1.372288015808758,512.0,-307.45280453504597,1.8784779779722545,-1938.113530759836,-1630.66072622479,-790.8392287263191,-1.9948254097350855,0.822265625,421.0,790.8392287263191,-4.447750774346793,-3.87330338770734
422,0,1.372288015808758,512.0,-315.3415658545175,1.9245052102518785,-1947.9682534890426,-1632.626687634525,-812.1411987262927,-1.9442784097351478,0.82421875,422.0,812.1411987262927,-4.456818426540284,-3.8687836199870262
423,0,1.372288015808758,512.0,-323.2465218712755,1.9720542924971296,-1957.7958049155359,-1634.5492830442604,-834.1789657262858,-1.8921284097351645,0.826171875,423.0,834.1789657262858,-4.46579639716312,-3.864182702232294
424,0,1.372288015808758,512.0,-331.27196918792015,2.0318933649206223,-1967.6829136419155,-1636.4109444539954,-861.5227867263438,-1.8275664097350273,0.828125,424.0,861.5227867263438,-4.474834377358491,-3.8594597746556496
425,0,1.372288015808758,512.0,-339.48444664673343,2.0855187158266495,-1977.6888625104639,-1638.2044158637304,-886.3454542263261,-1.7690799097350691,0.830078125,425.0,886.3454542263261,-4.484033590588235,-3.8545986255617186
426,0,1.372288015808758,512.0,-347.461780715076,2.1345548749443153,-1987.4108849885415,-1639.9491042734655,-909.3203767262783,-1.7150909097351814,0.83203125,426.0,909.3203767262783,-4.4927039342723,-3.8496457846794967
427,0,1.372288015808758,512.0,-355.57364839548654,2.1859866024034904,-1997.2082460786874,-1641.6345976832008,-933.4162792262904,-1.6585909097351532,0.833984375,427.0,933.4162792262904,-4.501462238875878,-3.8445775121386436
428,0,1.372288015808758,512.0,-363.696642918605,2.244253800762324,-2006.9629290115408,-1643.2662860929358,-960.5406267262747,-1.5951534097351896,0.8359375,428.0,960.5406267262747,-4.510106953271028,-3.8394072104975137
429,0,1.372288015808758,512.0,-372.00331385579807,2.2985027767511856,-2016.8282183584693,-1644.8249045026712,-986.0576912262587,-1.5355879097352272,0.837890625,429.0,986.0576912262587,-4.518899244755245,-3.834090686486413
430,0,1.372288015808758,512.0,-380.3863733581404,2.341177862154246,-2026.7238352705467,-1646.3374619124063,-1006.7064807263257,-1.4875139097350711,0.83984375,430.0,1006.7064807263257,-4.527702037209302,-3.828691771889317
431,0,1.372288015808758,512.0,-388.7255181314001,2.3929777893881927,-2036.5254504535415,-1647.7999323221413,-1031.3734272263112,-1.4302239097351048,0.841796875,431.0,1031.3734272263112,-4.536305048723898,-3.8232016991232975
432,0,1.372288015808758,512.0,-397.0727548672096,2.45550384427384,-2046.270664599086,-1649.1979097318765,-1060.7776607262988,-1.3620839097351336,0.84375,432.0,1060.7776607262988,-4.544773092592592,-3.8175877540089735
433,0,1.372288015808758,512.0,-405.62200873571965,2.5181160397836826,-2056.1461088773312,-1650.5241001416116,-1090.3442452263346,-1.2937179097350509,0.845703125,433.0,1090.3442452263346,-4.553421191685913,-3.8118339495187334
434,0,1.372288015808758,512.0,-414.01622983529546,2.566962607664274,-2065.801575386642,-1651.7853455513466,-1114.061771726295,-1.2389944097351417,0.84765625,434.0,1114.061771726295,-4.561660082949309,-3.805957017399416
435,0,1.372288015808758,512.0,-422.53193829255815,2.5832613924741112,-2075.53402725364,-1653.0020889610819,-1123.7187057262383,-1.2167434097352725,0.849609375,435.0,1123.7187057262383,-4.569990059770115,-3.8000048022093837
