lnz_0,phase,component,beta,volume,edge_distance,betaOmega,nvec,PE,dens,betaF,S,betaG,betapV,PE_n
-6.25,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.24,0,0,1.372288015808758,512.0,436.0,-1.0102907567117205,1.022823570389961,-0.017564565911728947,0.0019977022859178927,-7.392709835945078,8.902841548226471,-6.382419079233357,1.0102907567117205,-0.01717262528965019
-6.24,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.23,0,0,1.372288015808758,512.0,435.0,-1.020571599812759,1.0333635102451888,-0.017928881574587916,0.0020182881059476344,-7.458426268640285,8.983867944686407,-6.437854668827526,1.020571599812759,-0.01735002387527104
-6.23,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.22,0,0,1.372288015808758,512.0,435.0,-1.0309583981668984,1.044014825671916,-0.018300855994549496,0.002039091456390461,-7.5247306138462156,9.065638806993727,-6.493772215679317,1.0309583981668984,-0.017529306619540844
-6.22,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.21,0,0,1.372288015808758,512.0,435.0,-1.0414522716943357,1.0547787520410645,-0.018680653425963735,0.002060114750080204,-7.591628321869346,9.148161213107016,-6.55017605017501,1.0414522716943357,-0.017710494631993177
-6.21,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.2,0,0,1.372288015808758,512.0,435.0,-1.0520543527435866,1.0656565396787876,-0.019068441750131157,0.002081360429060132,-7.6591248987520695,9.231442314176398,-6.607070546008483,1.0520543527435866,-0.017893609282291653
-6.2,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.19,0,0,1.372288015808758,512.0,435.0,-1.0627657862420694,1.0766494540746485,-0.01946439255877443,0.002102830964989548,-7.7272259069641445,9.315489335432714,-6.664460120722075,1.0627657862420694,-0.018078672203947342
-6.19,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.18,0,0,1.372288015808758,512.0,435.0,-1.0735877298487593,1.0877587760933134,-0.01986868123954346,0.0021245288595572527,-7.795936966105436,9.400309577090457,-6.722349236256677,1.0735877298487593,-0.01826570529810097
-6.18,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.17,0,0,1.372288015808758,512.0,435.0,-1.0845213541090974,1.098985802189821,-0.02028148706360479,0.002146456644901994,-7.865263753620292,9.485910415264858,-6.780742399511195,1.0845213541090974,-0.018454730737369158
-6.17,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.16,0,0,1.372288015808758,512.0,435.0,-1.0955678426119224,1.1103318446284642,-0.02070299327537347,0.002168616884039969,-7.935212005523263,9.572299302902795,-6.83964416291134,1.0955678426119224,-0.018645770969759983
-6.16,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.15,0,0,1.372288015808758,512.0,435.0,-1.1067283921486566,1.1217982317054034,-0.021133387184440904,0.002191012171299616,-8.005787517136888,9.659483770728338,-6.899059124988232,1.1067283921486566,-0.018838848722655826
-6.15,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.14,0,0,1.372288015808758,512.0,435.0,-1.1180042128748333,1.1333863079750839,-0.021572860259756736,0.0022136451327638357,-8.076996143841848,9.747471428203292,-6.958991930967015,1.1180042128748333,-0.01903398700686526
-6.14,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.13,0,0,1.372288015808758,512.0,435.0,-1.129396528473755,1.1450974344804663,-0.022021608226125394,0.0022365184267196607,-8.148843801839012,9.836269964502165,-7.019447273365258,1.129396528473755,-0.019231209120747578
-6.13,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.12,0,0,1.372288015808758,512.0,435.0,-1.1409065763225645,1.156932988987303,-0.022479831163080336,0.002259634744115826,-8.221336468924859,9.925887149503314,-7.080429892602295,1.1409065763225645,-0.019430538654410384
-6.12,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.11,0,0,1.372288015808758,512.0,435.0,-1.152535607660682,1.16889436622235,-0.02294773360619356,0.0022829968090280275,-8.294480185279241,10.016330834795015,-7.14194457761856,1.152535607660682,-0.019631999493980264
-6.11,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.1,0,0,1.372288015808758,512.0,435.0,-1.1642848877606033,1.1809829781157568,-0.023425524650890914,0.0023066073791323375,-8.36828105426672,10.107608954697906,-7.2039961665061165,1.1642848877606033,-0.01983561582595038
-6.1,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.09,0,0,1.372288015808758,512.0,435.0,-1.1761556961011603,1.1932002540476834,-0.02391341805883951,0.0023304692461868816,-8.44274524325155,10.199729527303905,-7.266589547150391,1.1761556961011603,-0.020041412141606756
-6.09,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.08,0,0,1.372288015808758,512.0,435.0,-1.1881493265432914,1.2055476410991415,-0.02441163236697081,0.0023545852365217607,-8.517878984426073,10.292700655531261,-7.329729657882781,1.1881493265432914,-0.020249413241532156
-6.08,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.07,0,0,1.372288015808758,512.0,435.0,-1.2002670875083108,1.2180266043072903,-0.02492039099921667,0.0023789582115376763,-8.593688575653562,10.386530528197005,-7.393421488145252,1.2002670875083108,-0.020459644240192327
-6.07,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.06,0,0,1.372288015808758,512.0,435.0,-1.2125103021587522,1.2306386269252119,-0.025439922381028622,0.0024035910682133044,-8.670180381325537,10.481227421106764,-7.457670079166784,1.2125103021587522,-0.020672130570605476
-6.06,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.05,0,0,1.372288015808758,512.0,435.0,-1.2248803085818734,1.2433852106862209,-0.0259704600567531,0.002428486739621525,-8.74736083323351,10.576799698161919,-7.522480524651636,1.2248803085818734,-0.02088689798909549
-6.05,1,0,1.372288015808758,512.0,,,,,,,,,,
