n_0,component,beta,volume,S,Z,betaE,betaF,betaOmega,betamu,dens,n,betapV,PE_n,betaF_n
389,0,0.6666666666666666,512.0,137.24106050558828,3.083187613917612,-336.2073693333333,-473.4484298389216,-1199.359981813951,1.866096534640178,0.759765625,389.0,1199.359981813951,-3.546429444730077,-1.2170910792774334
390,0,0.6666666666666666,512.0,132.69140482096486,3.1102396973955067,-338.8757026666667,-471.5671074876316,-1212.9934819842476,1.9010932679400412,0.76171875,390.0,1212.9934819842476,-3.5533680871794875,-1.2091464294554655
391,0,0.6666666666666666,512.0,128.13204730304165,3.140566388510281,-341.51419599999986,-469.6462433030415,-1227.9614579075198,1.939425101290226,0.763671875,391.0,1227.9614579075198,-3.5601567621483374,-1.201141287220055
392,0,0.6666666666666666,512.0,123.5395279517179,3.167969190332733,-344.1487293333332,-467.6882572850511,-1241.8439226104313,1.9748869013402555,0.765625,392.0,1241.8439226104313,-3.5668956479591833,-1.1930822889924773
393,0,0.6666666666666666,512.0,118.92907350036103,3.195913555149261,-346.76739599999996,-465.696469500361,-1255.9940271736596,2.010935261255213,0.767578125,393.0,1255.9940271736596,-3.573539679389313,-1.1849782938940483
394,0,0.6666666666666666,512.0,114.26291076254074,3.2262968184191827,-349.40347599999996,-463.6663867625407,-1271.160946457158,2.04947857790512,0.76953125,394.0,1271.160946457158,-3.580216279187817,-1.1768182405140626
395,0,0.6666666666666666,512.0,109.56863634455078,3.256206665064948,-352.02887599999997,-461.59751234455075,-1286.2016327006545,2.087605367990136,0.771484375,395.0,1286.2016327006545,-3.586818516455696,-1.168601297074812
396,0,0.6666666666666666,512.0,104.83630002656037,3.2819126205825127,-354.65487600000006,-459.4911760265604,-1299.637397750675,2.1215813679901885,0.7734375,396.0,1299.637397750675,-3.593389681818182,-1.1603312525923244
397,0,0.6666666666666666,512.0,100.11287360857045,3.3104462375331285,-357.2414759999999,-457.3543496085704,-1314.247156300652,2.15842016799013,0.775390625,397.0,1314.247156300652,-3.5997788765743075,-1.1520260695429985
398,0,0.6666666666666666,512.0,95.29725969058018,3.342489427765515,-359.877076,-455.17433569058016,-1330.310792250675,2.198835317990188,0.77734375,398.0,1330.310792250675,-3.606320638190955,-1.143654109775327
399,0,0.6666666666666666,512.0,90.50393630592339,3.371448689851314,-362.4527426666666,-452.95667897259,-1345.2080272506741,2.236218917990186,0.779296875,399.0,1345.2080272506741,-3.6126042957393483,-1.1352297718611277
400,0,0.6666666666666666,512.0,85.6048885212665,3.4037885126267464,-365.0970093333333,-450.7018978545998,-1361.5154050506985,2.277033767990247,0.78125,400.0,1361.5154050506985,-3.619113785,-1.1267547446364994
401,0,0.6666666666666666,512.0,80.72486876994299,3.4335574690790542,-367.6777426666665,-448.4026114366095,-1376.8565451007007,2.3153464679902527,0.783203125,401.0,1376.8565451007007,-3.6253531521197004,-1.1182110010888018
402,0,0.6666666666666666,512.0,75.7915289186194,3.462227630971645,-370.2796759999999,-446.0712049186193,-1391.8155076506014,2.352597767990005,0.78515625,402.0,1391.8155076506014,-3.631640582089552,-1.1096298629816401
403,0,0.6666666666666666,512.0,70.81040656729624,3.493168011664094,-372.88700933333325,-443.6974159006295,-1407.7467087006298,2.3921818679900753,0.787109375,403.0,1407.7467087006298,-3.6379169081885854,-1.1009861436740187
404,0,0.6666666666666666,512.0,65.81436518263911,3.523245079333397,-375.47247600000003,-441.28684118263914,-1423.3910120506923,2.4309509179902307,0.7890625,404.0,1423.3910120506923,-3.644080975247525,-1.0922941613431663
405,0,0.6666666666666666,512.0,60.8214380646491,3.554393047162147,-378.01407599999993,-438.83551406464903,-1439.5291841006697,2.470848567990174,0.791015625,405.0,1439.5291841006697,-3.650052133333333,-1.0835444791719728
406,0,0.6666666666666666,512.0,55.742468046658814,3.5894347520952965,-380.602676,-436.3451440466588,-1457.3105093506904,2.5146930179902256,0.79296875,406.0,1457.3105093506904,-3.6561675221674874,-1.074741734105071
407,0,0.6666666666666666,512.0,50.672918695335284,3.622755390419316,-383.1332093333333,-433.8061280286686,-1474.4614439006616,2.556892667990155,0.794921875,407.0,1474.4614439006616,-3.662038855036855,-1.065862722429161
408,0,0.6666666666666666,512.0,45.537482710678546,3.6511563726731686,-385.69387599999993,-431.2313587106785,-1489.6718000506528,2.594216767990133,0.796875,408.0,1489.6718000506528,-3.6679921911764706,-1.0569396046830355
409,0,0.6666666666666666,512.0,40.39855182602173,3.6859886411997635,-388.2191426666666,-428.6176944926883,-1507.5693542507033,2.6380236179902568,0.798828125,409.0,1507.5693542507033,-3.673786586797066,-1.0479650232095068
410,0,0.6666666666666666,512.0,35.196168808031416,3.7190457118309603,-390.75914266666655,-425.95531147469796,-1524.8087418506937,2.6801303179902334,0.80078125,410.0,1524.8087418506937,-3.679606619512195,-1.0389153938407267
411,0,0.6666666666666666,512.0,29.9918911900412,3.7496602413857336,-393.26554266666665,-423.25743385670785,-1541.1103592095365,2.7198368013450818,0.802734375,411.0,1541.1103592095365,-3.685275703163017,-1.0298234400406516
412,0,0.6666666666666666,512.0,24.792828538674485,3.784457541956365,-395.7228093333333,-420.5156378720078,-1559.1965072860223,2.763788517995181,0.8046875,412.0,1559.1965072860223,-3.6907383834951455,-1.020669023961184
413,0,0.6666666666666666,512.0,19.48831415405084,3.818745297462817,-398.24154266666665,-417.7298568207175,-1577.1418078521433,2.807292859640256,0.806640625,413.0,1577.1418078521433,-3.6963978547215497,-1.0114524378225604
414,0,0.6666666666666666,512.0,14.18449615272732,3.8514600474654053,-400.71655599999997,-414.9010521527273,-1594.5044596506777,2.8492835929902185,0.80859375,414.0,1594.5044596506777,-3.701871579710145,-1.0021764544751868
415,0,0.6666666666666666,512.0,8.866280301403776,3.881602915727763,-403.1650093333333,-412.03128963473705,-1610.8652100270217,2.8887564346802037,0.810546875,415.0,1610.8652100270217,-3.707222925301205,-0.9928464810475591
416,0,0.6666666666666666,512.0,3.4632366167002147,3.9175125810343356,-405.66030266666667,-409.1235392833669,-1629.6852337102837,2.9340425346800885,0.8125,416.0,1629.6852337102837,-3.7127174375,-0.9834700463542473
417,0,0.6666666666666666,512.0,-2.0100981012897137,3.957099748962199,-408.1733026666666,-406.1632045653769,-1650.1105953172369,2.983087267990072,0.814453125,417.0,1650.1105953172369,-3.718249290167866,-0.9740124809721268
418,0,0.6666666666666666,512.0,-7.470271252613202,3.993015271213581,-410.62763599999994,-403.15736474738674,-1669.080383367277,3.028523967990168,0.81640625,418.0,1669.080383367277,-3.723544148325359,-0.9644913032234133
419,0,0.6666666666666666,512.0,-12.970746037270146,4.028261763048497,-413.0769026666667,-400.10615662939654,-1687.84167871732,3.0733544679902707,0.818359375,419.0,1687.84167871732,-3.7287955942720763,-0.9549072950582256
420,0,0.6666666666666666,512.0,-18.508646855260395,4.062080234207778,-415.5193026666666,-397.0106558114062,-1706.0736983672668,3.1168167679901444,0.8203125,420.0,1706.0736983672668,-3.73399750952381,-0.9452634662176338
421,0,0.6666666666666666,512.0,-24.019512906583714,4.099052005860479,-417.89203599999996,-393.87252309341625,-1725.7008944672614,3.1634878179901307,0.822265625,421.0,1725.7008944672614,-3.738926494061758,-0.9355641878703473
422,0,0.6666666666666666,512.0,-29.60188915790718,4.138008329306466,-420.2855693333331,-390.68368017542593,-1746.2395149673287,3.212217617990291,0.82421875,422.0,1746.2395149673287,-3.7439060521327012,-0.9257907113161752
423,0,0.6666666666666666,512.0,-35.2888814758976,4.175153494367122,-422.73696933333326,-387.44808785743567,-1766.0899281172926,3.259200567990206,0.826171875,423.0,1766.0899281172926,-3.74906726713948,-0.9159529263769165
424,0,0.6666666666666666,512.0,-40.90335696055445,4.21256625440396,-425.06863599999997,-384.1652790394455,-1786.1280918672792,3.3065160679901737,0.828125,424.0,1786.1280918672792,-3.753780551886792,-0.9060501864137867
425,0,0.6666666666666666,512.0,-46.66278027854469,4.251714052040628,-427.497836,-380.8350557214553,-1806.9784721172668,3.3556315679901445,0.830078125,425.0,1806.9784721172668,-3.758815891764706,-0.8960824840504831
426,0,0.6666666666666666,512.0,-52.345220096534604,4.290225158843334,-429.79923599999984,-377.45401590346523,-1827.6359176672606,3.40418286799013,0.83203125,426.0,1827.6359176672606,-3.7633775915492955,-0.8860422908532047
427,0,0.6666666666666666,512.0,-58.08294601452485,4.329936893951526,-432.1096359999999,-374.02668998547506,-1848.8830537173017,3.4539961679902262,0.833984375,427.0,1848.8830537173017,-3.7679495409836066,-0.8759407259612999
428,0,0.6666666666666666,512.0,-63.84641243251508,4.365735755297419,-434.39243599999986,-370.5460235674848,-1868.5349032672955,3.499974017990212,0.8359375,428.0,1868.5349032672955,-3.7724033971962614,-0.8657617373072074
429,0,0.6666666666666666,512.0,-69.63909405050526,4.400460309014508,-436.6658359999999,-367.02674194949464,-1887.797472567224,3.5449201179900456,0.837890625,429.0,1887.797472567224,-3.7768036223776225,-0.855540191024463
430,0,0.6666666666666666,512.0,-75.69751933516181,4.443133755960354,-439.1537026666665,-363.4561833315047,-1910.5475150629525,3.597886817980111,0.83984375,430.0,1910.5475150629525,-3.7819315209302324,-0.8452469379802434
431,0,0.6666666666666666,512.0,-81.66306768646564,4.482205904438551,-441.49403600000005,-359.8309683135344,-1931.8307448130156,3.6473312679802348,0.841796875,431.0,1931.8307448130156,-3.7865221670533646,-0.8348746364583165
432,0,0.6666666666666666,512.0,-87.54578187112247,4.520878982794722,-443.7073026666667,-356.1615207955442,-1953.0197205673198,3.6964310179902213,0.84375,432.0,1953.0197205673198,-3.7906503564814815,-0.8244479648045006
433,0,0.6666666666666666,512.0,-93.51779638911262,4.56091933618319,-445.9559026666666,-352.43810627755397,-1974.8780725673212,3.7469745179902247,0.845703125,433.0,1974.8780725673212,-3.7948818799076216,-0.8139448181929653
434,0,0.6666666666666666,512.0,-99.46993090710271,4.604243519740232,-448.1375026666665,-348.66757175956377,-1998.2416875672604,3.8008620179900845,0.84765625,434.0,1998.2416875672604,-3.79886233640553,-0.8033815017501469
435,0,0.6666666666666666,512.0,-105.57012042509291,4.62391683348784,-450.4065026666667,-344.8363822415738,-2011.4038225672105,3.8311895179899693,0.849609375,435.0,2011.4038225672105,-3.803125871264368,-0.7927273154978708
